,Target,Scenario,xvar_subset_code,Regression Model,Fold,Train Score,Test Score,Scenario / Variables
202,CO2eq,1p5c_OS_SSP2,all,RandomForestRegressor,2,0.9988006442090899,0.9940220858769964,1p5c_OS_SSP2 / all
203,CO2eq,1p5c_OS_SSP2,all,RandomForestRegressor,3,0.9988727057884876,0.9921243773297969,1p5c_OS_SSP2 / all
204,CO2eq,1p5c_OS_SSP2,all,RandomForestRegressor,4,0.9989309721240403,0.9937259022156526,1p5c_OS_SSP2 / all
205,CO2eq,1p5c_OS_SSP2,all,PySRRegressor,0,0.9608365912929592,0.9531155613683511,1p5c_OS_SSP2 / all
206,CO2eq,1p5c_OS_SSP2,all,PySRRegressor,1,0.9690238478830322,0.9673283462210756,1p5c_OS_SSP2 / all
207,CO2eq,1p5c_OS_SSP2,all,PySRRegressor,2,0.9654439686083043,0.9678825459549506,1p5c_OS_SSP2 / all
208,CO2eq,1p5c_OS_SSP2,all,PySRRegressor,3,0.9692871475473769,0.9702535319877978,1p5c_OS_SSP2 / all
209,CO2eq,1p5c_OS_SSP2,all,PySRRegressor,4,0.9624240637129817,0.9671414741989028,1p5c_OS_SSP2 / all
210,CO2eq,2C_SSP2,small,ElasticNet,0,0.6864020973885372,0.6760732355811492,2C_SSP2 / small
211,CO2eq,2C_SSP2,small,ElasticNet,1,0.6880719603311624,0.675387931269751,2C_SSP2 / small
212,CO2eq,2C_SSP2,small,ElasticNet,2,0.6837523632385175,0.6784341797085796,2C_SSP2 / small
213,CO2eq,2C_SSP2,small,ElasticNet,3,0.6630070776487663,0.6673604863014659,2C_SSP2 / small
214,CO2eq,2C_SSP2,small,ElasticNet,4,0.6676917187141815,0.6841197832267751,2C_SSP2 / small
215,CO2eq,2C_SSP2,small,RandomForestRegressor,0,0.9992237647536104,0.9949139095167873,2C_SSP2 / small
216,CO2eq,2C_SSP2,small,RandomForestRegressor,1,0.9992441366696969,0.9946825002855132,2C_SSP2 / small
217,CO2eq,2C_SSP2,small,RandomForestRegressor,2,0.9992567659300019,0.9939176017264868,2C_SSP2 / small
218,CO2eq,2C_SSP2,small,RandomForestRegressor,3,0.9991903403216887,0.9950409724288652,2C_SSP2 / small
219,CO2eq,2C_SSP2,small,RandomForestRegressor,4,0.9991889169594563,0.9951818992494049,2C_SSP2 / small
220,CO2eq,2C_SSP2,small,PySRRegressor,0,0.9860190828432863,0.9874355637609105,2C_SSP2 / small
221,CO2eq,2C_SSP2,small,PySRRegressor,1,0.9817929002123121,0.9783474601473096,2C_SSP2 / small
222,CO2eq,2C_SSP2,small,PySRRegressor,2,0.9869319174195929,0.9834326757041555,2C_SSP2 / small
223,CO2eq,2C_SSP2,small,PySRRegressor,3,0.9897210745625776,0.9894800323881777,2C_SSP2 / small
224,CO2eq,2C_SSP2,small,PySRRegressor,4,0.9896849857076307,0.9912077074415424,2C_SSP2 / small
225,CO2eq,2C_SSP2,all,ElasticNet,0,0.6864020973885372,0.6760732355811492,2C_SSP2 / all
226,CO2eq,2C_SSP2,all,ElasticNet,1,0.6880719603311624,0.675387931269751,2C_SSP2 / all
227,CO2eq,2C_SSP2,all,ElasticNet,2,0.6837523632385175,0.6784341797085796,2C_SSP2 / all
228,CO2eq,2C_SSP2,all,ElasticNet,3,0.6630070776487663,0.6673604863014659,2C_SSP2 / all
229,CO2eq,2C_SSP2,all,ElasticNet,4,0.6676917187141815,0.6841197832267751,2C_SSP2 / all
230,CO2eq,2C_SSP2,all,RandomForestRegressor,0,0.9995589402552728,0.9972229748384959,2C_SSP2 / all
231,CO2eq,2C_SSP2,all,RandomForestRegressor,1,0.999517475363214,0.9968408133799664,2C_SSP2 / all
232,CO2eq,2C_SSP2,all,RandomForestRegressor,2,0.999494490804963,0.9966054896615546,2C_SSP2 / all
233,CO2eq,2C_SSP2,all,RandomForestRegressor,3,0.9995184541619659,0.9962975145327758,2C_SSP2 / all
234,CO2eq,2C_SSP2,all,RandomForestRegressor,4,0.9994890531183196,0.9961146658826124,2C_SSP2 / all
235,CO2eq,2C_SSP2,all,PySRRegressor,0,0.9860190824891798,0.9874347682228367,2C_SSP2 / all
236,CO2eq,2C_SSP2,all,PySRRegressor,1,0.9865933338954613,0.9849611204665899,2C_SSP2 / all
237,CO2eq,2C_SSP2,all,PySRRegressor,2,0.9819974098890671,0.9791759336999438,2C_SSP2 / all
238,CO2eq,2C_SSP2,all,PySRRegressor,3,0.9865655253014638,0.9864447392225243,2C_SSP2 / all
239,CO2eq,2C_SSP2,all,PySRRegressor,4,0.9817234474579873,0.9843658110267558,2C_SSP2 / all
240,CO2eq,2C_SSP2_DA30,small,ElasticNet,0,0.5981642319524165,0.586627534604843,2C_SSP2_DA30 / small
241,CO2eq,2C_SSP2_DA30,small,ElasticNet,1,0.600317965944521,0.5843155958740842,2C_SSP2_DA30 / small
242,CO2eq,2C_SSP2_DA30,small,ElasticNet,2,0.5952681991148091,0.5704741142088141,2C_SSP2_DA30 / small
243,CO2eq,2C_SSP2_DA30,small,ElasticNet,3,0.5743359859346628,0.5836820611886913,2C_SSP2_DA30 / small
244,CO2eq,2C_SSP2_DA30,small,ElasticNet,4,0.5824383751341515,0.6106133468312904,2C_SSP2_DA30 / small
245,CO2eq,2C_SSP2_DA30,small,RandomForestRegressor,0,0.9987089856217739,0.9922248190584514,2C_SSP2_DA30 / small
246,CO2eq,2C_SSP2_DA30,small,RandomForestRegressor,1,0.9988440629433168,0.9910482424632718,2C_SSP2_DA30 / small
247,CO2eq,2C_SSP2_DA30,small,RandomForestRegressor,2,0.998823205830424,0.9909652344477805,2C_SSP2_DA30 / small
248,CO2eq,2C_SSP2_DA30,small,RandomForestRegressor,3,0.998715889594597,0.9922464675747824,2C_SSP2_DA30 / small
249,CO2eq,2C_SSP2_DA30,small,RandomForestRegressor,4,0.9988017986482984,0.9908982735135881,2C_SSP2_DA30 / small
250,CO2eq,2C_SSP2_DA30,small,PySRRegressor,0,0.9647917598537417,0.9667629903368273,2C_SSP2_DA30 / small
251,CO2eq,2C_SSP2_DA30,small,PySRRegressor,1,0.9606571878418042,0.9527777593000566,2C_SSP2_DA30 / small
252,CO2eq,2C_SSP2_DA30,small,PySRRegressor,2,0.9716908120508067,0.9702976432295027,2C_SSP2_DA30 / small
253,CO2eq,2C_SSP2_DA30,small,PySRRegressor,3,0.9654667590443303,0.966190380616347,2C_SSP2_DA30 / small
254,CO2eq,2C_SSP2_DA30,small,PySRRegressor,4,0.9451342506338252,0.9497743053508244,2C_SSP2_DA30 / small
255,CO2eq,2C_SSP2_DA30,all,ElasticNet,0,0.5981642319524165,0.586627534604843,2C_SSP2_DA30 / all
256,CO2eq,2C_SSP2_DA30,all,ElasticNet,1,0.600317965944521,0.5843155958740842,2C_SSP2_DA30 / all
257,CO2eq,2C_SSP2_DA30,all,ElasticNet,2,0.5952681991148091,0.5704741142088141,2C_SSP2_DA30 / all
258,CO2eq,2C_SSP2_DA30,all,ElasticNet,3,0.5743359859346628,0.5836820611886913,2C_SSP2_DA30 / all
259,CO2eq,2C_SSP2_DA30,all,ElasticNet,4,0.5824383751341515,0.6106133468312904,2C_SSP2_DA30 / all
260,CO2eq,2C_SSP2_DA30,all,RandomForestRegressor,0,0.9993960748778729,0.9963366835628522,2C_SSP2_DA30 / all
261,CO2eq,2C_SSP2_DA30,all,RandomForestRegressor,1,0.9994377117021271,0.9963435642945809,2C_SSP2_DA30 / all
262,CO2eq,2C_SSP2_DA30,all,RandomForestRegressor,2,0.9994269688875405,0.996744457763802,2C_SSP2_DA30 / all
263,CO2eq,2C_SSP2_DA30,all,RandomForestRegressor,3,0.9994291157898381,0.99521066407312,2C_SSP2_DA30 / all
264,CO2eq,2C_SSP2_DA30,all,RandomForestRegressor,4,0.999417580708151,0.9956069229319522,2C_SSP2_DA30 / all
265,CO2eq,2C_SSP2_DA30,all,PySRRegressor,0,0.9459540744193998,0.9466032537476002,2C_SSP2_DA30 / all
266,CO2eq,2C_SSP2_DA30,all,PySRRegressor,1,0.9621609261188969,0.9530664639177127,2C_SSP2_DA30 / all
267,CO2eq,2C_SSP2_DA30,all,PySRRegressor,2,0.9467520331393227,0.9433697413034998,2C_SSP2_DA30 / all
268,CO2eq,2C_SSP2_DA30,all,PySRRegressor,3,0.9448977771198221,0.9498242060948999,2C_SSP2_DA30 / all
269,CO2eq,2C_SSP2_DA30,all,PySRRegressor,4,0.9642529018756583,0.9653041298020248,2C_SSP2_DA30 / all
270,CO2eq,ALL,small_inc_enc,ElasticNet,0,0.6440735867906942,-2.17772617822341,ALL / small_inc_enc
271,CO2eq,ALL,small_inc_enc,ElasticNet,1,0.7794701263451197,0.7003075445558097,ALL / small_inc_enc
272,CO2eq,ALL,small_inc_enc,ElasticNet,2,0.8007978577897299,0.40705278760900687,ALL / small_inc_enc
273,CO2eq,ALL,small_inc_enc,ElasticNet,3,0.8284215353402851,0.19203920452691314,ALL / small_inc_enc
274,CO2eq,ALL,small_inc_enc,ElasticNet,4,0.810004635882621,0.20541066518199347,ALL / small_inc_enc
275,CO2eq,ALL,small_inc_enc,RandomForestRegressor,0,0.9986774742671032,0.03778751244547629,ALL / small_inc_enc
276,CO2eq,ALL,small_inc_enc,RandomForestRegressor,1,0.9980151345090301,0.9889179272380006,ALL / small_inc_enc
277,CO2eq,ALL,small_inc_enc,RandomForestRegressor,2,0.9980336580628835,0.9938924400377842,ALL / small_inc_enc
278,CO2eq,ALL,small_inc_enc,RandomForestRegressor,3,0.9980860231411106,0.9950051344921642,ALL / small_inc_enc
279,CO2eq,ALL,small_inc_enc,RandomForestRegressor,4,0.9980126167678723,0.9910437199794045,ALL / small_inc_enc
280,CO2eq,ALL,small_inc_enc,PySRRegressor,0,0.9561071138035159,-2.303160617067956,ALL / small_inc_enc
281,CO2eq,ALL,small_inc_enc,PySRRegressor,1,0.95084856861869,0.9582493739566638,ALL / small_inc_enc
282,CO2eq,ALL,small_inc_enc,PySRRegressor,2,0.9633882163084277,0.9337669149997275,ALL / small_inc_enc
283,CO2eq,ALL,small_inc_enc,PySRRegressor,3,0.9263635553909535,0.8057712690052908,ALL / small_inc_enc
284,CO2eq,ALL,small_inc_enc,PySRRegressor,4,0.9422280154383927,0.6240967699091859,ALL / small_inc_enc
285,CO2eq,ALL,all_inc_enc,ElasticNet,0,0.6440735867906942,-2.17772617822341,ALL / all_inc_enc
286,CO2eq,ALL,all_inc_enc,ElasticNet,1,0.7794701263451197,0.7003075445558097,ALL / all_inc_enc
287,CO2eq,ALL,all_inc_enc,ElasticNet,2,0.8007978577897299,0.40705278760900687,ALL / all_inc_enc
288,CO2eq,ALL,all_inc_enc,ElasticNet,3,0.8284215353402851,0.19203920452691314,ALL / all_inc_enc
289,CO2eq,ALL,all_inc_enc,ElasticNet,4,0.810004635882621,0.20541066518199347,ALL / all_inc_enc
290,CO2eq,ALL,all_inc_enc,RandomForestRegressor,0,0.9996723074890056,0.8965620623660303,ALL / all_inc_enc
291,CO2eq,ALL,all_inc_enc,RandomForestRegressor,1,0.9997981430718162,0.9984457688476723,ALL / all_inc_enc
292,CO2eq,ALL,all_inc_enc,RandomForestRegressor,2,0.9998133150968754,0.9969172609180703,ALL / all_inc_enc
293,CO2eq,ALL,all_inc_enc,RandomForestRegressor,3,0.9998214162806963,0.9967939012017095,ALL / all_inc_enc
294,CO2eq,ALL,all_inc_enc,RandomForestRegressor,4,0.9998197778786541,0.9934612772515065,ALL / all_inc_enc
295,CO2eq,ALL,all_inc_enc,PySRRegressor,0,0.9310367730899459,-0.0014977772838637993,ALL / all_inc_enc
296,CO2eq,ALL,all_inc_enc,PySRRegressor,1,0.9139209728770459,0.94088735116155,ALL / all_inc_enc
297,CO2eq,ALL,all_inc_enc,PySRRegressor,2,0.9214977828193509,0.799612918173064,ALL / all_inc_enc
298,CO2eq,ALL,all_inc_enc,PySRRegressor,3,0.9256267338495333,0.5494439218425744,ALL / all_inc_enc
299,CO2eq,ALL,all_inc_enc,PySRRegressor,4,0.9422280154386343,0.6240964713458246,ALL / all_inc_enc
300,GConsumption,BASE_SSP2,small,ElasticNet,0,0.0008382217182953955,-0.008262928872307063,BASE_SSP2 / small
301,GConsumption,BASE_SSP2,small,ElasticNet,1,0.0010794138331209346,0.000749839609779035,BASE_SSP2 / small
302,GConsumption,BASE_SSP2,small,ElasticNet,2,0.0012516783198548431,-0.0005889989881180391,BASE_SSP2 / small
303,GConsumption,BASE_SSP2,small,ElasticNet,3,0.0010882842607975451,0.0006363779734112063,BASE_SSP2 / small
304,GConsumption,BASE_SSP2,small,ElasticNet,4,0.002342736309017379,-0.003152998732881107,BASE_SSP2 / small
305,GConsumption,BASE_SSP2,small,RandomForestRegressor,0,0.8648654051772945,0.1360079326715935,BASE_SSP2 / small
306,GConsumption,BASE_SSP2,small,RandomForestRegressor,1,0.8673443266034745,0.016480189239410636,BASE_SSP2 / small
307,GConsumption,BASE_SSP2,small,RandomForestRegressor,2,0.8717363168592467,-0.08098766215961284,BASE_SSP2 / small
308,GConsumption,BASE_SSP2,small,RandomForestRegressor,3,0.8641083698373645,-0.015557206068906648,BASE_SSP2 / small
309,GConsumption,BASE_SSP2,small,RandomForestRegressor,4,0.8550223271258878,0.12211443787047893,BASE_SSP2 / small
310,GConsumption,BASE_SSP2,small,PySRRegressor,0,-1.4211520849016779e-09,-0.009597830035459554,BASE_SSP2 / small
311,GConsumption,BASE_SSP2,small,PySRRegressor,1,-2.0016944768386224e-08,-0.00014978954741340367,BASE_SSP2 / small
312,GConsumption,BASE_SSP2,small,PySRRegressor,2,0.04491844012750612,-0.08347612759175704,BASE_SSP2 / small
313,GConsumption,BASE_SSP2,small,PySRRegressor,3,-1.38212352673861e-09,-0.0001284453758154669,BASE_SSP2 / small
314,GConsumption,BASE_SSP2,small,PySRRegressor,4,-1.2168044349891716e-12,-0.0008860182377119497,BASE_SSP2 / small
315,GConsumption,BASE_SSP2,all,ElasticNet,0,0.014210118214070144,0.004303674227283727,BASE_SSP2 / all
316,GConsumption,BASE_SSP2,all,ElasticNet,1,0.013448981715325714,0.012735706948398207,BASE_SSP2 / all
317,GConsumption,BASE_SSP2,all,ElasticNet,2,0.013492835159444327,0.01214873726254695,BASE_SSP2 / all
318,GConsumption,BASE_SSP2,all,ElasticNet,3,0.013390993087283642,0.013546739989303336,BASE_SSP2 / all
319,GConsumption,BASE_SSP2,all,ElasticNet,4,0.014880290129988594,0.009309335732864632,BASE_SSP2 / all
320,GConsumption,BASE_SSP2,all,RandomForestRegressor,0,0.9968427538643305,0.9836978975170586,BASE_SSP2 / all
321,GConsumption,BASE_SSP2,all,RandomForestRegressor,1,0.9966662251319224,0.9811754286849723,BASE_SSP2 / all
322,GConsumption,BASE_SSP2,all,RandomForestRegressor,2,0.9967569584904326,0.984012497968268,BASE_SSP2 / all
323,GConsumption,BASE_SSP2,all,RandomForestRegressor,3,0.9968147619495579,0.9803696565313422,BASE_SSP2 / all
324,GConsumption,BASE_SSP2,all,RandomForestRegressor,4,0.9970787130493607,0.9719707072358809,BASE_SSP2 / all
325,GConsumption,BASE_SSP2,all,PySRRegressor,0,0.9906423704635098,0.9880165990337383,BASE_SSP2 / all
326,GConsumption,BASE_SSP2,all,PySRRegressor,1,0.991349609832342,0.9893317358904248,BASE_SSP2 / all
327,GConsumption,BASE_SSP2,all,PySRRegressor,2,0.9950767450939745,0.9952840478279018,BASE_SSP2 / all
328,GConsumption,BASE_SSP2,all,PySRRegressor,3,0.9883418390512964,0.9870754217798172,BASE_SSP2 / all
329,GConsumption,BASE_SSP2,all,PySRRegressor,4,0.9874004397286562,0.9885565956298004,BASE_SSP2 / all
330,GConsumption,1p5c_OS_SSP2,small,ElasticNet,0,0.18926387686417123,0.1821549351530456,1p5c_OS_SSP2 / small
331,GConsumption,1p5c_OS_SSP2,small,ElasticNet,1,0.20918627456259176,0.14717266222654735,1p5c_OS_SSP2 / small
332,GConsumption,1p5c_OS_SSP2,small,ElasticNet,2,0.2045629206611458,0.15196369848190283,1p5c_OS_SSP2 / small
333,GConsumption,1p5c_OS_SSP2,small,ElasticNet,3,0.1754425426834756,0.23490582474150057,1p5c_OS_SSP2 / small
334,GConsumption,1p5c_OS_SSP2,small,ElasticNet,4,0.18216373127630958,0.20157700130775946,1p5c_OS_SSP2 / small
335,GConsumption,1p5c_OS_SSP2,small,RandomForestRegressor,0,0.8999198665464263,0.4587637103338481,1p5c_OS_SSP2 / small
336,GConsumption,1p5c_OS_SSP2,small,RandomForestRegressor,1,0.9106803330241586,0.2624333766591084,1p5c_OS_SSP2 / small
337,GConsumption,1p5c_OS_SSP2,small,RandomForestRegressor,2,0.9100879464688437,0.19036959625472394,1p5c_OS_SSP2 / small
338,GConsumption,1p5c_OS_SSP2,small,RandomForestRegressor,3,0.9072808653186347,0.3106158878411429,1p5c_OS_SSP2 / small
339,GConsumption,1p5c_OS_SSP2,small,RandomForestRegressor,4,0.9016073338682932,0.41570968827258825,1p5c_OS_SSP2 / small
340,GConsumption,1p5c_OS_SSP2,small,PySRRegressor,0,-4.234612660525272e-12,-0.015476090216226535,1p5c_OS_SSP2 / small
341,GConsumption,1p5c_OS_SSP2,small,PySRRegressor,1,0.26886407907404475,0.17074891898152944,1p5c_OS_SSP2 / small
342,GConsumption,1p5c_OS_SSP2,small,PySRRegressor,2,0.26111338056007105,0.18631931884304398,1p5c_OS_SSP2 / small
343,GConsumption,1p5c_OS_SSP2,small,PySRRegressor,3,-5.733175711952754e-09,-0.00011334693593445522,1p5c_OS_SSP2 / small
344,GConsumption,1p5c_OS_SSP2,small,PySRRegressor,4,0.008850268289715135,0.007962846474098617,1p5c_OS_SSP2 / small
345,GConsumption,1p5c_OS_SSP2,all,ElasticNet,0,0.197729591162494,0.18927069515096984,1p5c_OS_SSP2 / all
346,GConsumption,1p5c_OS_SSP2,all,ElasticNet,1,0.21639464287613808,0.1558862888844178,1p5c_OS_SSP2 / all
347,GConsumption,1p5c_OS_SSP2,all,ElasticNet,2,0.21176340194380983,0.1612777567766822,1p5c_OS_SSP2 / all
348,GConsumption,1p5c_OS_SSP2,all,ElasticNet,3,0.18365586330360006,0.2423999777986856,1p5c_OS_SSP2 / all
349,GConsumption,1p5c_OS_SSP2,all,ElasticNet,4,0.1905775905879814,0.20811860886530464,1p5c_OS_SSP2 / all
350,GConsumption,1p5c_OS_SSP2,all,RandomForestRegressor,0,0.9796410757236262,0.792990534149773,1p5c_OS_SSP2 / all
351,GConsumption,1p5c_OS_SSP2,all,RandomForestRegressor,1,0.9801992680225626,0.8812713518803901,1p5c_OS_SSP2 / all
352,GConsumption,1p5c_OS_SSP2,all,RandomForestRegressor,2,0.9772261819047658,0.8995387919004458,1p5c_OS_SSP2 / all
353,GConsumption,1p5c_OS_SSP2,all,RandomForestRegressor,3,0.9790285201122698,0.7688340041484844,1p5c_OS_SSP2 / all
354,GConsumption,1p5c_OS_SSP2,all,RandomForestRegressor,4,0.9794155540978977,0.8590249535570941,1p5c_OS_SSP2 / all
355,GConsumption,1p5c_OS_SSP2,all,PySRRegressor,0,0.820048538664264,0.7536333772998502,1p5c_OS_SSP2 / all
356,GConsumption,1p5c_OS_SSP2,all,PySRRegressor,1,0.7730580977519077,0.8037745081495974,1p5c_OS_SSP2 / all
357,GConsumption,1p5c_OS_SSP2,all,PySRRegressor,2,0.7347944218567024,0.7556799730706802,1p5c_OS_SSP2 / all
358,GConsumption,1p5c_OS_SSP2,all,PySRRegressor,3,0.8241843575663842,0.7822388465962062,1p5c_OS_SSP2 / all
359,GConsumption,1p5c_OS_SSP2,all,PySRRegressor,4,0.7964627173824999,0.7958143604536436,1p5c_OS_SSP2 / all
360,GConsumption,2C_SSP2,small,ElasticNet,0,0.05407813278334073,0.05743500106758781,2C_SSP2 / small
361,GConsumption,2C_SSP2,small,ElasticNet,1,0.057305189772152376,0.05235441603380786,2C_SSP2 / small
362,GConsumption,2C_SSP2,small,ElasticNet,2,0.062327327180775494,0.03736957132888208,2C_SSP2 / small
363,GConsumption,2C_SSP2,small,ElasticNet,3,0.051923793123488604,0.06682600667063632,2C_SSP2 / small
364,GConsumption,2C_SSP2,small,ElasticNet,4,0.058471731274605254,0.05279077377454333,2C_SSP2 / small
365,GConsumption,2C_SSP2,small,RandomForestRegressor,0,0.8773216909126366,0.19648782967300416,2C_SSP2 / small
366,GConsumption,2C_SSP2,small,RandomForestRegressor,1,0.8772555556402215,0.13353540258564378,2C_SSP2 / small
367,GConsumption,2C_SSP2,small,RandomForestRegressor,2,0.8817686006882823,0.021961627061619193,2C_SSP2 / small
368,GConsumption,2C_SSP2,small,RandomForestRegressor,3,0.8781199182233459,0.09254965944946558,2C_SSP2 / small
369,GConsumption,2C_SSP2,small,RandomForestRegressor,4,0.8696343189436919,0.256191510983965,2C_SSP2 / small
370,GConsumption,2C_SSP2,small,PySRRegressor,0,0.005800152348401366,-0.001174762091223469,2C_SSP2 / small
371,GConsumption,2C_SSP2,small,PySRRegressor,1,-2.770295104426168e-10,-6.834491514950969e-06,2C_SSP2 / small
372,GConsumption,2C_SSP2,small,PySRRegressor,2,0.006284714156702065,-0.0015231556979244942,2C_SSP2 / small
373,GConsumption,2C_SSP2,small,PySRRegressor,3,0.005626946957122958,0.006948020287958934,2C_SSP2 / small
374,GConsumption,2C_SSP2,small,PySRRegressor,4,0.00596086506240856,0.005562307194408422,2C_SSP2 / small
375,GConsumption,2C_SSP2,all,ElasticNet,0,0.06623720452307968,0.06886682235239983,2C_SSP2 / all
376,GConsumption,2C_SSP2,all,ElasticNet,1,0.06848980842840424,0.0634446844580866,2C_SSP2 / all
377,GConsumption,2C_SSP2,all,ElasticNet,2,0.07325019725289628,0.04932661598544008,2C_SSP2 / all
378,GConsumption,2C_SSP2,all,ElasticNet,3,0.06347230270910187,0.07807728702462813,2C_SSP2 / all
379,GConsumption,2C_SSP2,all,ElasticNet,4,0.07008178946491461,0.06401998021785726,2C_SSP2 / all
380,GConsumption,2C_SSP2,all,RandomForestRegressor,0,0.9920176197693871,0.9301228323926284,2C_SSP2 / all
381,GConsumption,2C_SSP2,all,RandomForestRegressor,1,0.9913948427044564,0.9416480546137415,2C_SSP2 / all
382,GConsumption,2C_SSP2,all,RandomForestRegressor,2,0.9918812202523454,0.9575687909936972,2C_SSP2 / all
383,GConsumption,2C_SSP2,all,RandomForestRegressor,3,0.9918015875851636,0.9551443514570094,2C_SSP2 / all
384,GConsumption,2C_SSP2,all,RandomForestRegressor,4,0.9918259813665034,0.9246949268294469,2C_SSP2 / all
385,GConsumption,2C_SSP2,all,PySRRegressor,0,0.9655783984683042,0.9640073876165235,2C_SSP2 / all
386,GConsumption,2C_SSP2,all,PySRRegressor,1,0.9492579246090237,0.9541529726933397,2C_SSP2 / all
387,GConsumption,2C_SSP2,all,PySRRegressor,2,0.9757619738742221,0.9707330332432811,2C_SSP2 / all
388,GConsumption,2C_SSP2,all,PySRRegressor,3,0.9533965104292323,0.95571599061914,2C_SSP2 / all
389,GConsumption,2C_SSP2,all,PySRRegressor,4,0.9704771356340829,0.9770083158479729,2C_SSP2 / all
390,GConsumption,2C_SSP2_DA30,small,ElasticNet,0,0.254270212051921,0.2522697205388047,2C_SSP2_DA30 / small
391,GConsumption,2C_SSP2_DA30,small,ElasticNet,1,0.273690633049157,0.21237767533927687,2C_SSP2_DA30 / small
392,GConsumption,2C_SSP2_DA30,small,ElasticNet,2,0.27222215307834874,0.22207985270837893,2C_SSP2_DA30 / small
393,GConsumption,2C_SSP2_DA30,small,ElasticNet,3,0.24064859070882616,0.2858579471995092,2C_SSP2_DA30 / small
394,GConsumption,2C_SSP2_DA30,small,ElasticNet,4,0.24001749441883968,0.26258143863785244,2C_SSP2_DA30 / small
395,GConsumption,2C_SSP2_DA30,small,RandomForestRegressor,0,0.9208112430425969,0.5445266323202311,2C_SSP2_DA30 / small
396,GConsumption,2C_SSP2_DA30,small,RandomForestRegressor,1,0.9254968125206867,0.3878308307527405,2C_SSP2_DA30 / small
397,GConsumption,2C_SSP2_DA30,small,RandomForestRegressor,2,0.9240745523726337,0.3267280134711227,2C_SSP2_DA30 / small
398,GConsumption,2C_SSP2_DA30,small,RandomForestRegressor,3,0.9237726828825366,0.3873252589091033,2C_SSP2_DA30 / small
